WAFER_ID,CLASS,STEP_ID,EQP_ID
W0060,CLASS_05,STEP_013,EQP_02
W0060,CLASS_05,STEP_014,EQP_08
W0060,CLASS_05,STEP_015,EQP_02
W0060,CLASS_05,STEP_016,EQP_04
W0060,CLASS_05,STEP_017,EQP_09
W0060,CLASS_05,STEP_018,EQP_06
W0060,CLASS_05,STEP_019,EQP_02
W0061,CLASS_03,STEP_000,EQP_08
W0061,CLASS_03,STEP_001,EQP_09
W0061,CLASS_03,STEP_002,EQP_08
W0061,CLASS_03,STEP_003,EQP_09
W0061,CLASS_03,STEP_004,EQP_07
W0061,CLASS_03,STEP_005,EQP_04
W0061,CLASS_03,STEP_006,EQP_05
W0061,CLASS_03,STEP_007,EQP_06
W0061,CLASS_03,STEP_008,EQP_05
W0061,CLASS_03,STEP_009,EQP_08
W0061,CLASS_03,STEP_010,EQP_05
W0061,CLASS_03,STEP_011,EQP_06
W0061,CLASS_03,STEP_012,EQP_08
W0061,CLASS_03,STEP_013,EQP_01
W0061,CLASS_03,STEP_014,EQP_00
W0061,CLASS_03,STEP_015,EQP_08
W0061,CLASS_03,STEP_016,EQP_07
W0061,CLASS_03,STEP_017,EQP_07
W0061,CLASS_03,STEP_018,EQP_09
W0061,CLASS_03,STEP_019,EQP_01
W0062,CLASS_06,STEP_000,EQP_09
W0062,CLASS_06,STEP_001,EQP_02
W0062,CLASS_06,STEP_002,EQP_01
W0062,CLASS_06,STEP_003,EQP_08
W0062,CLASS_06,STEP_004,EQP_04
W0062,CLASS_06,STEP_005,EQP_06
W0062,CLASS_06,STEP_006,EQP_04
W0062,CLASS_06,STEP_007,EQP_04
W0062,CLASS_06,STEP_008,EQP_01
W0062,CLASS_06,STEP_009,EQP_01
W0062,CLASS_06,STEP_010,EQP_00
W0062,CLASS_06,STEP_011,EQP_00
W0062,CLASS_06,STEP_012,EQP_07
W0062,CLASS_06,STEP_013,EQP_05
W0062,CLASS_06,STEP_014,EQP_05
W0062,CLASS_06,STEP_015,EQP_04
W0062,CLASS_06,STEP_016,EQP_05
W0062,CLASS_06,STEP_017,EQP_03
W0062,CLASS_06,STEP_018,EQP_01
W0062,CLASS_06,STEP_019,EQP_06
W0063,CLASS_07,STEP_000,EQP_07
W0063,CLASS_07,STEP_001,EQP_00
W0063,CLASS_07,STEP_002,EQP_05
W0063,CLASS_07,STEP_003,EQP_00
W0063,CLASS_07,STEP_004,EQP_09
W0063,CLASS_07,STEP_005,EQP_05
W0063,CLASS_07,STEP_006,EQP_00
W0063,CLASS_07,STEP_007,EQP_01
W0063,CLASS_07,STEP_008,EQP_03
W0063,CLASS_07,STEP_009,EQP_00
W0063,CLASS_07,STEP_010,EQP_06
W0063,CLASS_07,STEP_011,EQP_02
W0063,CLASS_07,STEP_012,EQP_04
W0063,CLASS_07,STEP_013,EQP_06
W0063,CLASS_07,STEP_014,EQP_09
W0063,CLASS_07,STEP_015,EQP_08
W0063,CLASS_07,STEP_016,EQP_04
W0063,CLASS_07,STEP_017,EQP_06
W0063,CLASS_07,STEP_018,EQP_06
W0063,CLASS_07,STEP_019,EQP_00
W0064,CLASS_04,STEP_000,EQP_02
W0064,CLASS_04,STEP_001,EQP_09
W0064,CLASS_04,STEP_002,EQP_09
W0064,CLASS_04,STEP_003,EQP_05
W0064,CLASS_04,STEP_004,EQP_01
W0064,CLASS_04,STEP_005,EQP_02
W0064,CLASS_04,STEP_006,EQP_03
W0064,CLASS_04,STEP_007,EQP_09
W0064,CLASS_04,STEP_008,EQP_07
W0064,CLASS_04,STEP_009,EQP_04
W0064,CLASS_04,STEP_010,EQP_01
W0064,CLASS_04,STEP_011,EQP_07
W0064,CLASS_04,STEP_012,EQP_03
W0064,CLASS_04,STEP_013,EQP_02
W0064,CLASS_04,STEP_014,EQP_07
W0064,CLASS_04,STEP_015,EQP_07
W0064,CLASS_04,STEP_016,EQP_05
W0064,CLASS_04,STEP_017,EQP_07
W0064,CLASS_04,STEP_018,EQP_04
W0064,CLASS_04,STEP_019,EQP_09
W0065,CLASS_09,STEP_000,EQP_08
W0065,CLASS_09,STEP_001,EQP_09
W0065,CLASS_09,STEP_002,EQP_03
W0065,CLASS_09,STEP_003,EQP_08
W0065,CLASS_09,STEP_004,EQP_06
W0065,CLASS_09,STEP_005,EQP_09
W0065,CLASS_09,STEP_006,EQP_06
W0065,CLASS_09,STEP_007,EQP_00
W0065,CLASS_09,STEP_008,EQP_06
W0065,CLASS_09,STEP_009,EQP_08
W0065,CLASS_09,STEP_010,EQP_05
W0065,CLASS_09,STEP_011,EQP_01
W0065,CLASS_09,STEP_012,EQP_04
W0065,CLASS_09,STEP_013,EQP_07
W0065,CLASS_09,STEP_014,EQP_08
W0065,CLASS_09,STEP_015,EQP_03
W0065,CLASS_09,STEP_016,EQP_06
W0065,CLASS_09,STEP_017,EQP_07
W0065,CLASS_09,STEP_018,EQP_02
W0065,CLASS_09,STEP_019,EQP_04
W0066,CLASS_00,STEP_000,EQP_02
W0066,CLASS_00,STEP_001,EQP_06
W0066,CLASS_00,STEP_002,EQP_05
W0066,CLASS_00,STEP_003,EQP_07
W0066,CLASS_00,STEP_004,EQP_08
W0066,CLASS_00,STEP_005,EQP_06
W0066,CLASS_00,STEP_006,EQP_05
W0066,CLASS_00,STEP_007,EQP_00
W0066,CLASS_00,STEP_008,EQP_04
W0066,CLASS_00,STEP_009,EQP_02
W0066,CLASS_00,STEP_010,EQP_01
W0066,CLASS_00,STEP_011,EQP_02
W0066,CLASS_00,STEP_012,EQP_09
W0066,CLASS_00,STEP_013,EQP_09
W0066,CLASS_00,STEP_014,EQP_01
W0066,CLASS_00,STEP_015,EQP_07
W0066,CLASS_00,STEP_016,EQP_03
W0066,CLASS_00,STEP_017,EQP_07
W0066,CLASS_00,STEP_018,EQP_08
W0066,CLASS_00,STEP_019,EQP_09
W0067,CLASS_04,STEP_000,EQP_05
W0067,CLASS_04,STEP_001,EQP_03
W0067,CLASS_04,STEP_002,EQP_04
W0067,CLASS_04,STEP_003,EQP_05
W0067,CLASS_04,STEP_004,EQP_02
W0067,CLASS_04,STEP_005,EQP_00
W0067,CLASS_04,STEP_006,EQP_02
W0067,CLASS_04,STEP_007,EQP_02
W0067,CLASS_04,STEP_008,EQP_03
W0067,CLASS_04,STEP_009,EQP_08
W0067,CLASS_04,STEP_010,EQP_03
W0067,CLASS_04,STEP_011,EQP_09
W0067,CLASS_04,STEP_012,EQP_01
W0067,CLASS_04,STEP_013,EQP_03
W0067,CLASS_04,STEP_014,EQP_04
W0067,CLASS_04,STEP_015,EQP_08
W0067,CLASS_04,STEP_016,EQP_07
W0067,CLASS_04,STEP_017,EQP_01
W0067,CLASS_04,STEP_018,EQP_01
W0067,CLASS_04,STEP_019,EQP_00
W0068,CLASS_07,STEP_000,EQP_02
W0068,CLASS_07,STEP_001,EQP_09
W0068,CLASS_07,STEP_002,EQP_04
W0068,CLASS_07,STEP_003,EQP_00
W0068,CLASS_07,STEP_004,EQP_03
W0068,CLASS_07,STEP_005,EQP_08
W0068,CLASS_07,STEP_006,EQP_07
W0068,CLASS_07,STEP_007,EQP_05
W0068,CLASS_07,STEP_008,EQP_01
W0068,CLASS_07,STEP_009,EQP_00
W0068,CLASS_07,STEP_010,EQP_06
W0068,CLASS_07,STEP_011,EQP_06
W0068,CLASS_07,STEP_012,EQP_05
W0068,CLASS_07,STEP_013,EQP_05
W0068,CLASS_07,STEP_014,EQP_01
W0068,CLASS_07,STEP_015,EQP_02
W0068,CLASS_07,STEP_016,EQP_07
W0068,CLASS_07,STEP_017,EQP_00
W0068,CLASS_07,STEP_018,EQP_02
W0068,CLASS_07,STEP_019,EQP_07
W0069,CLASS_04,STEP_000,EQP_08
W0069,CLASS_04,STEP_001,EQP_00
W0069,CLASS_04,STEP_002,EQP_01
W0069,CLASS_04,STEP_003,EQP_05
W0069,CLASS_04,STEP_004,EQP_08
W0069,CLASS_04,STEP_005,EQP_03
W0069,CLASS_04,STEP_006,EQP_08
W0069,CLASS_04,STEP_007,EQP_02
W0069,CLASS_04,STEP_008,EQP_09
W0069,CLASS_04,STEP_009,EQP_02
W0069,CLASS_04,STEP_010,EQP_03
W0069,CLASS_04,STEP_011,EQP_07
W0069,CLASS_04,STEP_012,EQP_01
W0069,CLASS_04,STEP_013,EQP_01
W0069,CLASS_04,STEP_014,EQP_02
W0069,CLASS_04,STEP_015,EQP_08
W0069,CLASS_04,STEP_016,EQP_05
W0069,CLASS_04,STEP_017,EQP_06
W0069,CLASS_04,STEP_018,EQP_06
W0069,CLASS_04,STEP_019,EQP_05
W0070,CLASS_00,STEP_000,EQP_03
W0070,CLASS_00,STEP_001,EQP_08
W0070,CLASS_00,STEP_002,EQP_05
W0070,CLASS_00,STEP_003,EQP_00
W0070,CLASS_00,STEP_004,EQP_06
W0070,CLASS_00,STEP_005,EQP_08
W0070,CLASS_00,STEP_006,EQP_04
W0070,CLASS_00,STEP_007,EQP_09
W0070,CLASS_00,STEP_008,EQP_02
W0070,CLASS_00,STEP_009,EQP_02
W0070,CLASS_00,STEP_010,EQP_09
W0070,CLASS_00,STEP_011,EQP_03
W0070,CLASS_00,STEP_012,EQP_08
W0070,CLASS_00,STEP_013,EQP_02
W0070,CLASS_00,STEP_014,EQP_07
W0070,CLASS_00,STEP_015,EQP_04
W0070,CLASS_00,STEP_016,EQP_00
W0070,CLASS_00,STEP_017,EQP_05
W0070,CLASS_00,STEP_018,EQP_01
W0070,CLASS_00,STEP_019,EQP_00
W0071,CLASS_01,STEP_000,EQP_05
W0071,CLASS_01,STEP_001,EQP_09
W0071,CLASS_01,STEP_002,EQP_05
W0071,CLASS_01,STEP_003,EQP_02
W0071,CLASS_01,STEP_004,EQP_00
W0071,CLASS_01,STEP_005,EQP_06
W0071,CLASS_01,STEP_006,EQP_01
W0071,CLASS_01,STEP_007,EQP_08
W0071,CLASS_01,STEP_008,EQP_02
W0071,CLASS_01,STEP_009,EQP_09
W0071,CLASS_01,STEP_010,EQP_03
W0071,CLASS_01,STEP_011,EQP_03
W0071,CLASS_01,STEP_012,EQP_02
W0071,CLASS_01,STEP_013,EQP_05
W0071,CLASS_01,STEP_014,EQP_09
W0071,CLASS_01,STEP_015,EQP_04
W0071,CLASS_01,STEP_016,EQP_05
W0071,CLASS_01,STEP_017,EQP_01
W0071,CLASS_01,STEP_018,EQP_02
W0071,CLASS_01,STEP_019,EQP_05
W0072,CLASS_03,STEP_000,EQP_00
W0072,CLASS_03,STEP_001,EQP_05
W0072,CLASS_03,STEP_002,EQP_07
W0072,CLASS_03,STEP_003,EQP_09
W0072,CLASS_03,STEP_004,EQP_07
W0072,CLASS_03,STEP_005,EQP_05
W0072,CLASS_03,STEP_006,EQP_04
W0072,CLASS_03,STEP_007,EQP_06
W0072,CLASS_03,STEP_008,EQP_06
W0072,CLASS_03,STEP_009,EQP_08
W0072,CLASS_03,STEP_010,EQP_06
W0072,CLASS_03,STEP_011,EQP_09
W0072,CLASS_03,STEP_012,EQP_09
W0072,CLASS_03,STEP_013,EQP_06
W0072,CLASS_03,STEP_014,EQP_02
W0072,CLASS_03,STEP_015,EQP_08
W0072,CLASS_03,STEP_016,EQP_04
W0072,CLASS_03,STEP_017,EQP_08
W0072,CLASS_03,STEP_018,EQP_03
W0072,CLASS_03,STEP_019,EQP_07
W0073,CLASS_03,STEP_000,EQP_01
W0073,CLASS_03,STEP_001,EQP_01
W0073,CLASS_03,STEP_002,EQP_01
W0073,CLASS_03,STEP_003,EQP_09
W0073,CLASS_03,STEP_004,EQP_03
W0073,CLASS_03,STEP_005,EQP_08
W0073,CLASS_03,STEP_006,EQP_08
W0073,CLASS_03,STEP_007,EQP_06
W0073,CLASS_03,STEP_008,EQP_02
W0073,CLASS_03,STEP_009,EQP_09
W0073,CLASS_03,STEP_010,EQP_03
W0073,CLASS_03,STEP_011,EQP_09
W0073,CLASS_03,STEP_012,EQP_06
W0073,CLASS_03,STEP_013,EQP_05
W0073,CLASS_03,STEP_014,EQP_09
W0073,CLASS_03,STEP_015,EQP_06
W0073,CLASS_03,STEP_016,EQP_02
W0073,CLASS_03,STEP_017,EQP_03
W0073,CLASS_03,STEP_018,EQP_00
W0073,CLASS_03,STEP_019,EQP_06
W0074,CLASS_06,STEP_000,EQP_01
W0074,CLASS_06,STEP_001,EQP_09
W0074,CLASS_06,STEP_002,EQP_07
W0074,CLASS_06,STEP_003,EQP_01
W0074,CLASS_06,STEP_004,EQP_09
W0074,CLASS_06,STEP_005,EQP_01
W0074,CLASS_06,STEP_006,EQP_06
W0074,CLASS_06,STEP_007,EQP_04
W0074,CLASS_06,STEP_008,EQP_00
W0074,CLASS_06,STEP_009,EQP_02
W0074,CLASS_06,STEP_010,EQP_09
W0074,CLASS_06,STEP_011,EQP_04
W0074,CLASS_06,STEP_012,EQP_00
W0074,CLASS_06,STEP_013,EQP_09
W0074,CLASS_06,STEP_014,EQP_09
W0074,CLASS_06,STEP_015,EQP_01
W0074,CLASS_06,STEP_016,EQP_00
W0074,CLASS_06,STEP_017,EQP_00
W0074,CLASS_06,STEP_018,EQP_00
W0074,CLASS_06,STEP_019,EQP_07
W0075,CLASS_03,STEP_000,EQP_05
W0075,CLASS_03,STEP_001,EQP_01
W0075,CLASS_03,STEP_002,EQP_05
W0075,CLASS_03,STEP_003,EQP_09
W0075,CLASS_03,STEP_004,EQP_07
W0075,CLASS_03,STEP_005,EQP_07
W0075,CLASS_03,STEP_006,EQP_02
W0075,CLASS_03,STEP_007,EQP_06
W0075,CLASS_03,STEP_008,EQP_05
W0075,CLASS_03,STEP_009,EQP_03
W0075,CLASS_03,STEP_010,EQP_02
W0075,CLASS_03,STEP_011,EQP_08
W0075,CLASS_03,STEP_012,EQP_03
W0075,CLASS_03,STEP_013,EQP_09
W0075,CLASS_03,STEP_014,EQP_02
W0075,CLASS_03,STEP_015,EQP_09
W0075,CLASS_03,STEP_016,EQP_09
W0075,CLASS_03,STEP_017,EQP_07
W0075,CLASS_03,STEP_018,EQP_03
W0075,CLASS_03,STEP_019,EQP_03
W0076,CLASS_00,STEP_000,EQP_08
W0076,CLASS_00,STEP_001,EQP_08
W0076,CLASS_00,STEP_002,EQP_00
W0076,CLASS_00,STEP_003,EQP_01
W0076,CLASS_00,STEP_004,EQP_07
W0076,CLASS_00,STEP_005,EQP_01
W0076,CLASS_00,STEP_006,EQP_06
W0076,CLASS_00,STEP_007,EQP_02
W0076,CLASS_00,STEP_008,EQP_02
W0076,CLASS_00,STEP_009,EQP_05
W0076,CLASS_00,STEP_010,EQP_01
W0076,CLASS_00,STEP_011,EQP_04
W0076,CLASS_00,STEP_012,EQP_06
W0076,CLASS_00,STEP_013,EQP_02
W0076,CLASS_00,STEP_014,EQP_07
W0076,CLASS_00,STEP_015,EQP_03
W0076,CLASS_00,STEP_016,EQP_05
W0076,CLASS_00,STEP_017,EQP_08
W0076,CLASS_00,STEP_018,EQP_09
W0076,CLASS_00,STEP_019,EQP_03
W0077,CLASS_07,STEP_000,EQP_07
W0077,CLASS_07,STEP_001,EQP_08
W0077,CLASS_07,STEP_002,EQP_06
W0077,CLASS_07,STEP_003,EQP_05
W0077,CLASS_07,STEP_004,EQP_06
W0077,CLASS_07,STEP_005,EQP_01
W0077,CLASS_07,STEP_006,EQP_03
W0077,CLASS_07,STEP_007,EQP_04
W0077,CLASS_07,STEP_008,EQP_03
W0077,CLASS_07,STEP_009,EQP_02
W0077,CLASS_07,STEP_010,EQP_07
W0077,CLASS_07,STEP_011,EQP_03
W0077,CLASS_07,STEP_012,EQP_01
W0077,CLASS_07,STEP_013,EQP_03
W0077,CLASS_07,STEP_014,EQP_08
W0077,CLASS_07,STEP_015,EQP_05
W0077,CLASS_07,STEP_016,EQP_01
W0077,CLASS_07,STEP_017,EQP_05
W0077,CLASS_07,STEP_018,EQP_07
W0077,CLASS_07,STEP_019,EQP_06
W0078,CLASS_09,STEP_000,EQP_05
W0078,CLASS_09,STEP_001,EQP_01
W0078,CLASS_09,STEP_002,EQP_08
W0078,CLASS_09,STEP_003,EQP_08
W0078,CLASS_09,STEP_004,EQP_01
W0078,CLASS_09,STEP_005,EQP_09
W0078,CLASS_09,STEP_006,EQP_05
W0078,CLASS_09,STEP_007,EQP_02
W0078,CLASS_09,STEP_008,EQP_05
W0078,CLASS_09,STEP_009,EQP_09
W0078,CLASS_09,STEP_010,EQP_05
W0078,CLASS_09,STEP_011,EQP_07
W0078,CLASS_09,STEP_012,EQP_08
W0078,CLASS_09,STEP_013,EQP_08
W0078,CLASS_09,STEP_014,EQP_05
W0078,CLASS_09,STEP_015,EQP_05
W0078,CLASS_09,STEP_016,EQP_06
W0078,CLASS_09,STEP_017,EQP_04
W0078,CLASS_09,STEP_018,EQP_05
W0078,CLASS_09,STEP_019,EQP_06
W0079,CLASS_09,STEP_000,EQP_04
W0079,CLASS_09,STEP_001,EQP_07
W0079,CLASS_09,STEP_002,EQP_04
W0079,CLASS_09,STEP_003,EQP_08
W0079,CLASS_09,STEP_004,EQP_08
W0079,CLASS_09,STEP_005,EQP_09
W0079,CLASS_09,STEP_006,EQP_02
W0079,CLASS_09,STEP_007,EQP_07
W0079,CLASS_09,STEP_008,EQP_03
W0079,CLASS_09,STEP_009,EQP_04
W0079,CLASS_09,STEP_010,EQP_04
W0079,CLASS_09,STEP_011,EQP_02
W0079,CLASS_09,STEP_012,EQP_04
W0079,CLASS_09,STEP_013,EQP_01
W0079,CLASS_09,STEP_014,EQP_01
W0079,CLASS_09,STEP_015,EQP_09
W0079,CLASS_09,STEP_016,EQP_04
W0079,CLASS_09,STEP_017,EQP_06
W0079,CLASS_09,STEP_018,EQP_05
W0079,CLASS_09,STEP_019,EQP_07
W0080,CLASS_05,STEP_000,EQP_00
W0080,CLASS_05,STEP_001,EQP_07
W0080,CLASS_05,STEP_002,EQP_08
W0080,CLASS_05,STEP_003,EQP_01
W0080,CLASS_05,STEP_004,EQP_00
W0080,CLASS_05,STEP_005,EQP_06
W0080,CLASS_05,STEP_006,EQP_01
W0080,CLASS_05,STEP_007,EQP_03
W0080,CLASS_05,STEP_008,EQP_09
W0080,CLASS_05,STEP_009,EQP_01
W0080,CLASS_05,STEP_010,EQP_07
W0080,CLASS_05,STEP_011,EQP_00
W0080,CLASS_05,STEP_012,EQP_06
W0080,CLASS_05,STEP_013,EQP_07
W0080,CLASS_05,STEP_014,EQP_07
W0080,CLASS_05,STEP_015,EQP_02
W0080,CLASS_05,STEP_016,EQP_07
W0080,CLASS_05,STEP_017,EQP_07
W0080,CLASS_05,STEP_018,EQP_08
W0080,CLASS_05,STEP_019,EQP_07
W0081,CLASS_00,STEP_000,EQP_06
W0081,CLASS_00,STEP_001,EQP_08
W0081,CLASS_00,STEP_002,EQP_01
W0081,CLASS_00,STEP_003,EQP_07
W0081,CLASS_00,STEP_004,EQP_00
W0081,CLASS_00,STEP_005,EQP_00
W0081,CLASS_00,STEP_006,EQP_01
W0081,CLASS_00,STEP_007,EQP_09
W0081,CLASS_00,STEP_008,EQP_08
W0081,CLASS_00,STEP_009,EQP_06
W0081,CLASS_00,STEP_010,EQP_02
W0081,CLASS_00,STEP_011,EQP_01
W0081,CLASS_00,STEP_012,EQP_00
W0081,CLASS_00,STEP_013,EQP_00
W0081,CLASS_00,STEP_014,EQP_05
W0081,CLASS_00,STEP_015,EQP_09
W0081,CLASS_00,STEP_016,EQP_03
W0081,CLASS_00,STEP_017,EQP_04
W0081,CLASS_00,STEP_018,EQP_02
W0081,CLASS_00,STEP_019,EQP_09
W0082,CLASS_00,STEP_000,EQP_03
W0082,CLASS_00,STEP_001,EQP_05
W0082,CLASS_00,STEP_002,EQP_09
W0082,CLASS_00,STEP_003,EQP_07
W0082,CLASS_00,STEP_004,EQP_09
W0082,CLASS_00,STEP_005,EQP_04
W0082,CLASS_00,STEP_006,EQP_05
W0082,CLASS_00,STEP_007,EQP_09
W0082,CLASS_00,STEP_008,EQP_05
W0082,CLASS_00,STEP_009,EQP_05
W0082,CLASS_00,STEP_010,EQP_06
W0082,CLASS_00,STEP_011,EQP_08
W0082,CLASS_00,STEP_012,EQP_07
W0082,CLASS_00,STEP_013,EQP_09
W0082,CLASS_00,STEP_014,EQP_09
W0082,CLASS_00,STEP_015,EQP_00
W0082,CLASS_00,STEP_016,EQP_02
W0082,CLASS_00,STEP_017,EQP_04
W0082,CLASS_00,STEP_018,EQP_03
W0082,CLASS_00,STEP_019,EQP_05
W0083,CLASS_09,STEP_000,EQP_01
W0083,CLASS_09,STEP_001,EQP_04
W0083,CLASS_09,STEP_002,EQP_02
W0083,CLASS_09,STEP_003,EQP_08
W0083,CLASS_09,STEP_004,EQP_07
W0083,CLASS_09,STEP_005,EQP_00
W0083,CLASS_09,STEP_006,EQP_06
W0083,CLASS_09,STEP_007,EQP_07
W0083,CLASS_09,STEP_008,EQP_01
W0083,CLASS_09,STEP_009,EQP_04
W0083,CLASS_09,STEP_010,EQP_02
W0083,CLASS_09,STEP_011,EQP_09
W0083,CLASS_09,STEP_012,EQP_02
W0083,CLASS_09,STEP_013,EQP_02
W0083,CLASS_09,STEP_014,EQP_00
W0083,CLASS_09,STEP_015,EQP_07
W0083,CLASS_09,STEP_016,EQP_03
W0083,CLASS_09,STEP_017,EQP_02
W0083,CLASS_09,STEP_018,EQP_09
W0083,CLASS_09,STEP_019,EQP_00
W0084,CLASS_09,STEP_000,EQP_02
W0084,CLASS_09,STEP_001,EQP_02
W0084,CLASS_09,STEP_002,EQP_00
W0084,CLASS_09,STEP_003,EQP_08
W0084,CLASS_09,STEP_004,EQP_03
W0084,CLASS_09,STEP_005,EQP_00
W0084,CLASS_09,STEP_006,EQP_05
W0084,CLASS_09,STEP_007,EQP_05
W0084,CLASS_09,STEP_008,EQP_08
W0084,CLASS_09,STEP_009,EQP_06
W0084,CLASS_09,STEP_010,EQP_03
W0084,CLASS_09,STEP_011,EQP_04
W0084,CLASS_09,STEP_012,EQP_06
W0084,CLASS_09,STEP_013,EQP_04
W0084,CLASS_09,STEP_014,EQP_05
W0084,CLASS_09,STEP_015,EQP_04
W0084,CLASS_09,STEP_016,EQP_01
W0084,CLASS_09,STEP_017,EQP_00
W0084,CLASS_09,STEP_018,EQP_08
W0084,CLASS_09,STEP_019,EQP_00
W0085,CLASS_02,STEP_000,EQP_08
W0085,CLASS_02,STEP_001,EQP_04
W0085,CLASS_02,STEP_002,EQP_00
W0085,CLASS_02,STEP_003,EQP_01
W0085,CLASS_02,STEP_004,EQP_08
W0085,CLASS_02,STEP_005,EQP_04
W0085,CLASS_02,STEP_006,EQP_02
W0085,CLASS_02,STEP_007,EQP_08
W0085,CLASS_02,STEP_008,EQP_09
W0085,CLASS_02,STEP_009,EQP_03
W0085,CLASS_02,STEP_010,EQP_07
W0085,CLASS_02,STEP_011,EQP_09
W0085,CLASS_02,STEP_012,EQP_01
W0085,CLASS_02,STEP_013,EQP_03
W0085,CLASS_02,STEP_014,EQP_04
W0085,CLASS_02,STEP_015,EQP_01
W0085,CLASS_02,STEP_016,EQP_02
W0085,CLASS_02,STEP_017,EQP_05
W0085,CLASS_02,STEP_018,EQP_01
W0085,CLASS_02,STEP_019,EQP_07
W0086,CLASS_02,STEP_000,EQP_01
W0086,CLASS_02,STEP_001,EQP_07
W0086,CLASS_02,STEP_002,EQP_08
W0086,CLASS_02,STEP_003,EQP_01
W0086,CLASS_02,STEP_004,EQP_09
W0086,CLASS_02,STEP_005,EQP_05
W0086,CLASS_02,STEP_006,EQP_09
W0086,CLASS_02,STEP_007,EQP_08
W0086,CLASS_02,STEP_008,EQP_02
W0086,CLASS_02,STEP_009,EQP_00
W0086,CLASS_02,STEP_010,EQP_02
W0086,CLASS_02,STEP_011,EQP_06
W0086,CLASS_02,STEP_012,EQP_09
W0086,CLASS_02,STEP_013,EQP_02
W0086,CLASS_02,STEP_014,EQP_06
W0086,CLASS_02,STEP_015,EQP_00
W0086,CLASS_02,STEP_016,EQP_07
W0086,CLASS_02,STEP_017,EQP_03
W0086,CLASS_02,STEP_018,EQP_07
W0086,CLASS_02,STEP_019,EQP_09
W0087,CLASS_00,STEP_000,EQP_00
W0087,CLASS_00,STEP_001,EQP_05
W0087,CLASS_00,STEP_002,EQP_07
W0087,CLASS_00,STEP_003,EQP_07
W0087,CLASS_00,STEP_004,EQP_04
W0087,CLASS_00,STEP_005,EQP_03
W0087,CLASS_00,STEP_006,EQP_06
W0087,CLASS_00,STEP_007,EQP_09
W0087,CLASS_00,STEP_008,EQP_05
W0087,CLASS_00,STEP_009,EQP_05
W0087,CLASS_00,STEP_010,EQP_04
W0087,CLASS_00,STEP_011,EQP_08
W0087,CLASS_00,STEP_012,EQP_05
W0087,CLASS_00,STEP_013,EQP_02
W0087,CLASS_00,STEP_014,EQP_07
W0087,CLASS_00,STEP_015,EQP_06
W0087,CLASS_00,STEP_016,EQP_02
W0087,CLASS_00,STEP_017,EQP_01
W0087,CLASS_00,STEP_018,EQP_04
W0087,CLASS_00,STEP_019,EQP_00
W0088,CLASS_05,STEP_000,EQP_02
W0088,CLASS_05,STEP_001,EQP_03
W0088,CLASS_05,STEP_002,EQP_06
W0088,CLASS_05,STEP_003,EQP_06
W0088,CLASS_05,STEP_004,EQP_04
W0088,CLASS_05,STEP_005,EQP_07
W0088,CLASS_05,STEP_006,EQP_04
W0088,CLASS_05,STEP_007,EQP_03
W0088,CLASS_05,STEP_008,EQP_07
W0088,CLASS_05,STEP_009,EQP_01
W0088,CLASS_05,STEP_010,EQP_01
W0088,CLASS_05,STEP_011,EQP_06
W0088,CLASS_05,STEP_012,EQP_01
W0088,CLASS_05,STEP_013,EQP_01
W0088,CLASS_05,STEP_014,EQP_03
W0088,CLASS_05,STEP_015,EQP_02
W0088,CLASS_05,STEP_016,EQP_04
W0088,CLASS_05,STEP_017,EQP_06
W0088,CLASS_05,STEP_018,EQP_00
W0088,CLASS_05,STEP_019,EQP_09
W0089,CLASS_04,STEP_000,EQP_05
W0089,CLASS_04,STEP_001,EQP_03
W0089,CLASS_04,STEP_002,EQP_02
W0089,CLASS_04,STEP_003,EQP_03
W0089,CLASS_04,STEP_004,EQP_00
W0089,CLASS_04,STEP_005,EQP_07
W0089,CLASS_04,STEP_006,EQP_05
W0089,CLASS_04,STEP_007,EQP_02
W0089,CLASS_04,STEP_008,EQP_08
W0089,CLASS_04,STEP_009,EQP_01
W0089,CLASS_04,STEP_010,EQP_09
W0089,CLASS_04,STEP_011,EQP_09
W0089,CLASS_04,STEP_012,EQP_00
W0089,CLASS_04,STEP_013,EQP_06
W0089,CLASS_04,STEP_014,EQP_00
W0089,CLASS_04,STEP_015,EQP_04
W0089,CLASS_04,STEP_016,EQP_04
W0089,CLASS_04,STEP_017,EQP_02
W0089,CLASS_04,STEP_018,EQP_08
W0089,CLASS_04,STEP_019,EQP_09
W0090,CLASS_09,STEP_000,EQP_05
W0090,CLASS_09,STEP_001,EQP_01
W0090,CLASS_09,STEP_002,EQP_04
W0090,CLASS_09,STEP_003,EQP_00
W0090,CLASS_09,STEP_004,EQP_08
W0090,CLASS_09,STEP_005,EQP_01
W0090,CLASS_09,STEP_006,EQP_05
W0090,CLASS_09,STEP_007,EQP_07
W0090,CLASS_09,STEP_008,EQP_04
W0090,CLASS_09,STEP_009,EQP_07
W0090,CLASS_09,STEP_010,EQP_01
W0090,CLASS_09,STEP_011,EQP_07
W0090,CLASS_09,STEP_012,EQP_02
W0090,CLASS_09,STEP_013,EQP_06
W0090,CLASS_09,STEP_014,EQP_08
W0090,CLASS_09,STEP_015,EQP_09
W0090,CLASS_09,STEP_016,EQP_04
W0090,CLASS_09,STEP_017,EQP_03
W0090,CLASS_09,STEP_018,EQP_04
W0090,CLASS_09,STEP_019,EQP_02
